datetime,battery_power,battery_energy,net_load_after_storage,net_load_before_pv,pv,net_load_after_pv,solar_to_load,solar_to_grid,solar_to_battery,battery_discharge,battery_charge_from_solar,battery_charge_from_grid,energy_price,solar_purchase_price,solar_export_price
2020-05-04 00:00:00,-2500.0,-0.0,3298.0,798.0,0.0,798.0,0.0,0.0,0.0,0.0,-0.0,-2500.0,0.2529,0.41,0.39
2020-05-04 01:00:00,-2500.0,2300.0,3274.0,774.0,0.0,774.0,0.0,0.0,0.0,0.0,-0.0,-2500.0,0.2529,0.41,0.39
2020-05-04 02:00:00,-434.7826086956519,4600.0,1212.782608695652,778.0,0.0,778.0,0.0,0.0,0.0,0.0,-0.0,-434.7826086956519,0.2529,0.41,0.39
2020-05-04 03:00:00,-0.0,5000.0,704.0,704.0,0.0,704.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.2529,0.41,0.39
2020-05-04 04:00:00,-0.0,5000.0,842.0,842.0,0.0,842.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.2529,0.41,0.39
2020-05-04 05:00:00,-0.0,5000.0,530.0,530.0,0.0,530.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.2529,0.41,0.39
2020-05-04 06:00:00,-0.0,5000.0,468.0,605.0,137.0,468.0,137.0,0.0,0.0,-0.0,-0.0,0.0,0.2529,0.41,0.39
2020-05-04 07:00:00,-0.0,5000.0,524.0,973.0,449.0,524.0,449.0,0.0,0.0,-0.0,-0.0,0.0,0.2529,0.41,0.39
2020-05-04 08:00:00,-0.0,5000.0,0.0,939.0,973.0,0.0,939.0,34.0,0.0,-0.0,-0.0,0.0,1.0207,0.41,0.39
2020-05-04 09:00:00,-0.0,5000.0,0.0,1168.0,1586.0,0.0,1168.0,418.0,0.0,-0.0,-0.0,0.0,1.0207,0.41,0.39
2020-05-04 10:00:00,-0.0,5000.0,0.0,1031.0,2109.0,0.0,1031.0,1078.0,0.0,-0.0,-0.0,0.0,1.0207,0.41,0.39
2020-05-04 11:00:00,-0.0,5000.0,0.0,1178.0,2420.0,0.0,1178.0,1242.0,0.0,-0.0,-0.0,0.0,1.0207,0.41,0.39
2020-05-04 12:00:00,-0.0,5000.0,0.0,1107.0,2545.0,0.0,1107.0,1438.0,0.0,-0.0,-0.0,0.0,0.5968,0.41,0.39
2020-05-04 13:00:00,-0.0,5000.0,0.0,909.0,2421.0,0.0,909.0,1512.0,0.0,-0.0,-0.0,0.0,0.5968,0.41,0.39
2020-05-04 14:00:00,-0.0,5000.0,0.0,976.0,2166.0,0.0,976.0,1190.0,0.0,-0.0,-0.0,0.0,0.5968,0.41,0.39
2020-05-04 15:00:00,-0.0,5000.0,0.0,678.0,1638.0,0.0,678.0,960.0,0.0,-0.0,-0.0,0.0,0.5968,0.41,0.39
2020-05-04 16:00:00,-0.0,5000.0,0.0,843.0,979.0,0.0,843.0,136.0,0.0,-0.0,-0.0,0.0,0.5968,0.41,0.39
2020-05-04 17:00:00,254.0,5000.0,0.0,731.0,477.0,254.0,477.0,0.0,0.0,254.0,-0.0,0.0,1.0207,0.41,0.39
2020-05-04 18:00:00,770.0,4723.913043478261,0.0,905.0,135.0,770.0,135.0,0.0,0.0,770.0,-0.0,0.0,1.0207,0.41,0.39
2020-05-04 19:00:00,756.0,3886.9565217391305,0.0,756.0,0.0,756.0,0.0,0.0,0.0,756.0,-0.0,0.0,1.0207,0.41,0.39
2020-05-04 20:00:00,716.0,3065.217391304348,0.0,716.0,0.0,716.0,0.0,0.0,0.0,716.0,-0.0,0.0,1.0207,0.41,0.39
2020-05-04 21:00:00,0.0,2286.9565217391305,896.0,896.0,0.0,896.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.5968,0.41,0.39
2020-05-04 22:00:00,0.0,2286.9565217391305,942.0,942.0,0.0,942.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.5968,0.41,0.39
2020-05-04 23:00:00,0.0,2286.9565217391305,786.0,786.0,0.0,786.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.5968,0.41,0.39
