datetime,battery_power,battery_energy,net_load_after_storage,net_load_before_pv,pv,net_load_after_pv,solar_to_load,solar_to_grid,solar_to_battery,battery_discharge,battery_charge_from_solar,battery_charge_from_grid,energy_price,solar_purchase_price,solar_export_price
2020-04-08 00:00:00,-250.0,-0.0,1480.0,1230.0,0.0,1230.0,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2529,0.41,0.39
2020-04-08 01:00:00,-250.0,230.0,1132.0,882.0,0.0,882.0,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2529,0.41,0.39
2020-04-08 02:00:00,-250.0,460.0,1198.0,948.0,0.0,948.0,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2529,0.41,0.39
2020-04-08 03:00:00,-250.0,690.0,1186.0,936.0,0.0,936.0,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2529,0.41,0.39
2020-04-08 04:00:00,-86.95652173913038,920.0,846.9565217391304,760.0,0.0,760.0,0.0,0.0,0.0,0.0,-0.0,-86.95652173913038,0.2529,0.41,0.39
2020-04-08 05:00:00,-0.0,1000.0,714.0,714.0,0.0,714.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.2529,0.41,0.39
2020-04-08 06:00:00,-0.0,1000.0,794.0,856.0,62.0,794.0,62.0,0.0,0.0,-0.0,-0.0,0.0,0.2529,0.41,0.39
2020-04-08 07:00:00,-0.0,1000.0,530.0,939.0,409.0,530.0,409.0,0.0,0.0,-0.0,-0.0,0.0,0.2529,0.41,0.39
2020-04-08 08:00:00,-0.0,1000.0,0.0,930.0,1090.0,0.0,930.0,160.0,0.0,-0.0,-0.0,0.0,1.0207,0.41,0.39
2020-04-08 09:00:00,-0.0,1000.0,0.0,1341.0,1729.0,0.0,1341.0,388.0,0.0,-0.0,-0.0,0.0,1.0207,0.41,0.39
2020-04-08 10:00:00,-0.0,1000.0,0.0,1342.0,2322.0,0.0,1342.0,980.0,0.0,-0.0,-0.0,0.0,1.0207,0.41,0.39
2020-04-08 11:00:00,-0.0,1000.0,0.0,1187.0,2589.0,0.0,1187.0,1402.0,0.0,-0.0,-0.0,0.0,1.0207,0.41,0.39
2020-04-08 12:00:00,-0.0,1000.0,0.0,1099.0,2683.0,0.0,1099.0,1584.0,0.0,-0.0,-0.0,0.0,0.5968,0.41,0.39
2020-04-08 13:00:00,-0.0,1000.0,0.0,1203.0,2581.0,0.0,1203.0,1378.0,0.0,-0.0,-0.0,0.0,0.5968,0.41,0.39
2020-04-08 14:00:00,-0.0,1000.0,0.0,888.0,2188.0,0.0,888.0,1300.0,0.0,-0.0,-0.0,0.0,0.5968,0.41,0.39
2020-04-08 15:00:00,-0.0,1000.0,0.0,1230.0,1524.0,0.0,1230.0,294.0,0.0,-0.0,-0.0,0.0,0.5968,0.41,0.39
2020-04-08 16:00:00,-0.0,1000.0,0.0,689.0,923.0,0.0,689.0,234.0,0.0,-0.0,-0.0,0.0,0.5968,0.41,0.39
2020-04-08 17:00:00,250.0,1000.0,314.0,864.0,300.0,564.0,300.0,0.0,0.0,250.0,-0.0,0.0,1.0207,0.41,0.39
2020-04-08 18:00:00,250.0,728.2608695652174,498.0,789.0,41.0,748.0,41.0,0.0,0.0,250.0,-0.0,0.0,1.0207,0.41,0.39
2020-04-08 19:00:00,250.0,456.52173913043475,608.0,858.0,0.0,858.0,0.0,0.0,0.0,250.0,-0.0,0.0,1.0207,0.41,0.39
2020-04-08 20:00:00,169.99999999999997,184.78260869565213,736.0,906.0,0.0,906.0,0.0,0.0,0.0,169.99999999999997,-0.0,0.0,1.0207,0.41,0.39
2020-04-08 21:00:00,0.0,-0.0,912.0,912.0,0.0,912.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.5968,0.41,0.39
2020-04-08 22:00:00,0.0,-0.0,866.0,866.0,0.0,866.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.5968,0.41,0.39
2020-04-08 23:00:00,0.0,-0.0,970.0,970.0,0.0,970.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.5968,0.41,0.39
