datetime,battery_power,battery_energy,net_load_after_storage,net_load_before_pv,pv,net_load_after_pv,solar_to_load,solar_to_grid,solar_to_battery,battery_discharge,battery_charge_from_solar,battery_charge_from_grid,energy_price,solar_purchase_price,solar_export_price
2021-03-20 00:00:00,-250.0,-0.0,327.23960328,77.23960328,0.0,77.23960328,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 00:05:00,-250.0,19.166666666666664,323.40769231,73.40769231,0.0,73.40769231,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 00:10:00,-250.0,38.33333333333333,329.38,79.38,0.0,79.38,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 00:15:00,-250.0,57.49999999999999,332.84615385,82.84615385,0.0,82.84615385,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 00:20:00,-250.0,76.66666666666666,323.83846154,73.83846154,0.0,73.83846154,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 00:25:00,-250.0,95.83333333333331,333.1,83.1,0.0,83.1,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 00:30:00,-250.0,114.99999999999997,322.11538462,72.11538462,0.0,72.11538462,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 00:35:00,-250.0,134.16666666666663,320.6,70.6,0.0,70.6,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 00:40:00,-250.0,153.3333333333333,329.10714286,79.10714286,0.0,79.10714286,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 00:45:00,-250.0,172.49999999999994,328.06923077,78.06923077,0.0,78.06923077,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 00:50:00,-250.0,191.6666666666666,319.2,69.2,0.0,69.2,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 00:55:00,-250.0,210.83333333333326,323.76153846,73.76153846,0.0,73.76153846,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 01:00:00,-250.0,229.99999999999991,332.40769231,82.40769231,0.0,82.40769231,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 01:05:00,-250.0,249.16666666666657,321.87692308,71.87692308,0.0,71.87692308,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 01:10:00,-250.0,268.33333333333326,318.76923077,68.76923077,0.0,68.76923077,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 01:15:00,-250.0,287.49999999999994,336.03846154,86.03846154,0.0,86.03846154,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 01:20:00,-250.0,306.66666666666663,324.18461537999997,74.18461538,0.0,74.18461538,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 01:25:00,-250.0,325.8333333333333,322.53846154,72.53846154,0.0,72.53846154,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 01:30:00,-250.0,345.0,328.56153846,78.56153846,0.0,78.56153846,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 01:35:00,-250.0,364.1666666666667,322.86923077,72.86923077,0.0,72.86923077,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 01:40:00,-250.0,383.33333333333337,328.83076923,78.83076923,0.0,78.83076923,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 01:45:00,-250.0,402.50000000000006,318.9,68.9,0.0,68.9,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 01:50:00,-250.0,421.66666666666674,320.26153846,70.26153846,0.0,70.26153846,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 01:55:00,-250.0,440.8333333333334,334.76153846,84.76153846,0.0,84.76153846,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 02:00:00,-250.0,460.0000000000001,321.49230769,71.49230769,0.0,71.49230769,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 02:05:00,-250.0,479.1666666666668,321.03571429,71.03571429,0.0,71.03571429,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 02:10:00,-250.0,498.3333333333335,324.96923076999997,74.96923077,0.0,74.96923077,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 02:15:00,-250.0,517.5000000000001,324.62307692,74.62307692,0.0,74.62307692,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 02:20:00,-250.0,536.6666666666667,319.94615385,69.94615385,0.0,69.94615385,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 02:25:00,-250.0,555.8333333333334,319.43846154,69.43846154,0.0,69.43846154,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 02:30:00,-250.0,575.0,328.02857143,78.02857143,0.0,78.02857143,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 02:35:00,-250.0,594.1666666666666,328.73846154,78.73846154,0.0,78.73846154,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 02:40:00,-250.0,613.3333333333333,316.13846154,66.13846154,0.0,66.13846154,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 02:45:00,-250.0,632.4999999999999,324.35384615,74.35384615,0.0,74.35384615,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 02:50:00,-250.0,651.6666666666665,326.38461538,76.38461538,0.0,76.38461538,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 02:55:00,-250.0,670.8333333333331,319.08461538,69.08461538,0.0,69.08461538,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 03:00:00,-250.0,689.9999999999998,312.71428571,62.71428571,0.0,62.71428571,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 03:05:00,-250.0,709.1666666666664,320.08461538,70.08461538,0.0,70.08461538,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 03:10:00,-250.0,728.333333333333,322.6,72.6,0.0,72.6,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 03:15:00,-250.0,747.4999999999997,328.76923077,78.76923077,0.0,78.76923077,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 03:20:00,-250.0,766.6666666666663,318.39230769,68.39230769,0.0,68.39230769,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 03:25:00,-250.0,785.8333333333329,313.48461538,63.48461538,0.0,63.48461538,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
2021-03-20 03:30:00,-250.0,804.9999999999995,320.49230769,70.49230769,0.0,70.49230769,0.0,0.0,0.0,0.0,-0.0,-250.0,0.2589,0.35,0.42
